Anime_id,Title,Type,Rating,ScoredBy,Popularity,Members,Episodes,Source,Aired,Link,Genre,Producer,Studio
24273,Iinari! Saimin Kanojo,OVA,6.42,1622,5557,4185,2,Visual novel,"Feb 10, 2015 to May 1, 2015",https://myanimelist.net/anime/24273/Iinari_Saimin_Kanojo,['Hentai'],['Mary Jane'],
24275,Medamayaki no Kimi Itsu Tsubusu?,Special,5.92,160,9712,808,4,Manga,"Aug 5, 2014 to Aug 8, 2014",https://myanimelist.net/anime/24275/Medamayaki_no_Kimi_Itsu_Tsubusu,"['Comedy', 'Seinen']",['NHK'],['Fanworks']
24277,Yowamushi Pedal: Grande Road,TV,8.24,40463,1226,72014,24,Manga,"Oct 7, 2014 to Mar 31, 2015",https://myanimelist.net/anime/24277/Yowamushi_Pedal__Grande_Road,"['Comedy', 'Drama', 'Shounen', 'Sports']",['TOHO animation'],['TMS Entertainment']
24315,PoPo Loouise,Music,5.57,65,13594,146,1,Music,16-Oct-08,https://myanimelist.net/anime/24315/PoPo_Loouise,"['Music', 'Kids']","['Geneon Universal Entertainment', 'NHK']",
24317,Love Colon,OVA,6.6,859,6600,2645,2,Manga,"Jul 25, 2014 to Nov 7, 2014",https://myanimelist.net/anime/24317/Love_Colon,['Hentai'],['Queen Bee'],
24321,Hoka Hoka Oden no Uta,Music,5.54,327,10236,542,1,Unknown,10-Dec-12,https://myanimelist.net/anime/24321/Hoka_Hoka_Oden_no_Uta,['Music'],,
24327,Oyome-sama Honey Days♥,OVA,6.04,572,7466,1920,2,Manga,"Nov 28, 2014 to Feb 27, 2015",https://myanimelist.net/anime/24327/Oyome-sama_Honey_Days%E2%99%A5,['Hentai'],['King Bee'],
24347,Inazuma Eleven: Chou Jigen Dream Match,Movie,7.04,1951,5515,3924,1,Unknown,13-Jun-14,https://myanimelist.net/anime/24347/Inazuma_Eleven__Chou_Jigen_Dream_Match,"['Sports', 'Super Power', 'Shounen']","['TV Tokyo', 'Dentsu Tec']",['OLM']
24355,Gaia Getter A-kun,ONA,3.78,32,13966,124,2,Unknown,1-Jun-02,https://myanimelist.net/anime/24355/Gaia_Getter_A-kun,"['Comedy', 'Kids', 'Sci-Fi', 'Space']",,
24357,Mokkai Shiyo?,OVA,6.33,1174,6332,2825,1,Manga,4-Jul-14,https://myanimelist.net/anime/24357/Mokkai_Shiyo,['Hentai'],"['MS Pictures', 'AniMan']",
24363,Kitsune to Circus,Movie,5.05,87,12483,188,1,Original,1948,https://myanimelist.net/anime/24363/Kitsune_to_Circus,"['Comedy', 'Kids']",,
24365,Tonari no Seki-kun Specials,Special,7.54,11670,2961,19707,2,Unknown,28-May-14,https://myanimelist.net/anime/24365/Tonari_no_Seki-kun_Specials,"['Comedy', 'School', 'Seinen']",['Media Factory'],['Shin-Ei Animation']
24371,Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,Special,6.85,996,6751,2760,1,Unknown,17-May-14,https://myanimelist.net/anime/24371/Mobile_Suit_Gundam_Unicorn__Episode_EX_-_100_Years_of_Solitude,"['Drama', 'Mecha', 'Military']",,['Sunrise']
24373,Bakabon Osomatsu no Karee wo Tazunete Sansenri,Special,6.37,41,11597,270,1,Original,19-Oct-91,https://myanimelist.net/anime/24373/Bakabon_Osomatsu_no_Karee_wo_Tazunete_Sansenri,['Comedy'],,['Studio Pierrot']
24403,Nyanpuku Nyaruma,TV,3.35,17,11434,305,,Original,"Jul 25, 2014 to 2014",https://myanimelist.net/anime/24403/Nyanpuku_Nyaruma,['Comedy'],,['Kachidoki Studio']
24405,World Trigger,TV,7.68,44687,574,150814,73,Manga,"Oct 5, 2014 to Apr 3, 2016",https://myanimelist.net/anime/24405/World_Trigger,"['Action', 'Sci-Fi', 'Supernatural', 'School', 'Shounen']",['TV Asahi'],['Toei Animation']
24415,Kuroko no Basket 3rd Season,TV,8.54,173166,232,285962,25,Manga,"Jan 11, 2015 to Jun 30, 2015",https://myanimelist.net/anime/24415/Kuroko_no_Basket_3rd_Season,"['Comedy', 'Sports', 'School', 'Shounen']","['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Banpresto', 'Shueisha', 'BS11']",['Production I.G']
24417,Maido! Urayasu Tekkin Kazoku,TV,6.17,101,10439,533,25,Manga,"Jul 6, 2014 to Dec 28, 2014",https://myanimelist.net/anime/24417/Maido_Urayasu_Tekkin_Kazoku,"['Comedy', 'Shounen']",,['Studio Deen']
24437,World Fool News,ONA,5.53,196,10584,495,6,Unknown,"Apr 1, 2013 to May 6, 2013",https://myanimelist.net/anime/24437/World_Fool_News,"['Comedy', 'Slice of Life']",['CoMix Wave Films'],
24439,Kekkai Sensen,TV,7.73,166083,140,369386,12,Manga,"Apr 5, 2015 to Oct 4, 2015",https://myanimelist.net/anime/24439/Kekkai_Sensen,"['Action', 'Comedy', 'Super Power', 'Supernatural', 'Vampire', 'Fantasy', 'Shounen']","['Nihon Ad Systems', 'Mainichi Broadcasting System', 'TOHO animation', 'Shueisha', 'Toy&#039;s Factory', 'Sony PCL']",['Bones']
24441,Shiden Pilot,Special,4.88,26,13616,130,1,Unknown,25-Mar-04,https://myanimelist.net/anime/24441/Shiden_Pilot,"['Action', 'Cars']",,
24443,Peeping Life: Shinkon-chan Kansai ni Irasshai,ONA,5.13,82,11592,280,1,Unknown,27-Mar-14,https://myanimelist.net/anime/24443/Peeping_Life__Shinkon-chan_Kansai_ni_Irasshai,"['Comedy', 'Slice of Life']",['CoMix Wave Films'],
24447,Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu,Special,7,7,13999,106,1,Unknown,9-Feb-83,https://myanimelist.net/anime/24447/Wagahai_wa_Inu_de_Aru__Don_Matsugorou_no_Seikatsu,"['Comedy', 'Slice of Life']",,
24453,Fetikano!,OVA,6.63,1001,6476,2816,1,Manga,25-Jul-14,https://myanimelist.net/anime/24453/Fetikano,['Hentai'],['Pashmina'],
24455,Madan no Ou to Vanadis,TV,7.31,89342,495,172456,13,Light novel,"Oct 4, 2014 to Dec 27, 2014",https://myanimelist.net/anime/24455/Madan_no_Ou_to_Vanadis,"['Adventure', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","['Media Factory', 'Movic']",['Satelight']
24457,Houkago no Ouji-sama,Special,7.08,391,7886,1704,5,Unknown,"Oct 29, 2014 to Jun 26, 2015",https://myanimelist.net/anime/24457/Houkago_no_Ouji-sama,"['Comedy', 'School', 'Shounen', 'Sports']",['M.S.C'],
24459,Tales of Zestiria: Doushi no Yoake,Special,7.48,15419,2341,30835,1,Game,30-Dec-14,https://myanimelist.net/anime/24459/Tales_of_Zestiria__Doushi_no_Yoake,['Fantasy'],,['ufotable']
24465,Heli-Tako Puu-chan,TV,6.07,14,14521,96,42,Unknown,"Feb 14, 1998 to Feb 6, 1999",https://myanimelist.net/anime/24465/Heli-Tako_Puu-chan,"['Comedy', 'Kids']",,['Toei Animation']
24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,Special,7.35,10982,3179,17558,2,Original,"Sep 30, 2014 to Oct 1, 2014",https://myanimelist.net/anime/24469/Buddy_Complex__Kanketsu-hen_-_Ano_Sora_ni_Kaeru_Mirai_de,"['Action', 'Mecha', 'Sci-Fi']",['Banpresto'],['Sunrise']
24471,Hoozuki no Reitetsu OVA,OVA,7.95,3974,3956,9947,4,Manga,"Feb 23, 2015 to Mar 23, 2017",https://myanimelist.net/anime/24471/Hoozuki_no_Reitetsu_OVA,"['Comedy', 'Demons', 'Fantasy', 'Supernatural']",['Starchild Records'],"['Studio Deen', 'Wit Studio']"
24475,Mangaka-san to Assistant-san to The Animation Specials,Special,7.35,15607,2276,30172,6,4-koma manga,"Jun 25, 2014 to Nov 26, 2014",https://myanimelist.net/anime/24475/Mangaka-san_to_Assistant-san_to_The_Animation_Specials,"['Comedy', 'Ecchi', 'Harem', 'Seinen', 'Slice of Life']",['Lantis'],['Zexcs']
24489,Koha Ginjiro,OVA,5.44,9,13237,127,3,Unknown,"May 22, 1991 to Nov 20, 1991",https://myanimelist.net/anime/24489/Koha_Ginjiro,"['Action', 'Drama', 'School', 'Shounen']","['Bandai Visual', 'Animate Film', 'Visual 80']",
24501,Inui-san!,OVA,4.83,6,12947,167,,4-koma manga,3-Jul-14,https://myanimelist.net/anime/24501/Inui-san,"['Comedy', 'Shoujo']",['Pie in The Sky'],
24527,Yomigaeru Sora Pilot,Special,6.21,162,10343,479,1,Original,27-Oct-06,https://myanimelist.net/anime/24527/Yomigaeru_Sora_Pilot,"['Action', 'Military', 'Seinen']",['Bandai Visual'],['J.C.Staff']
24531,Ane Log: Moyako Neesan no Tomaranai Monologue,OVA,6.28,5867,3075,13781,3,Manga,"Sep 16, 2014 to Apr 15, 2015",https://myanimelist.net/anime/24531/Ane_Log__Moyako_Neesan_no_Tomaranai_Monologue,"['Comedy', 'Ecchi', 'School', 'Shounen']",['Shogakukan Productions'],['Brain&#039;s Base']
24543,Persona 3 the Movie 3: Falling Down,Movie,7.72,13100,2111,32239,1,Game,4-Apr-15,https://myanimelist.net/anime/24543/Persona_3_the_Movie_3__Falling_Down,"['Action', 'Supernatural', 'Fantasy']","['Aniplex', 'Atlus']",['A-1 Pictures']
24573,Neko to Nezumi,Movie,6.75,12,12967,128,1,Original,4-Jul-17,https://myanimelist.net/anime/24573/Neko_to_Nezumi,['Comedy'],,
24575,Yume no Jidousha,Movie,5.46,13,12589,137,1,Original,"May, 1917",https://myanimelist.net/anime/24575/Yume_no_Jidousha,['Cars'],['Nikkatsu Mukojima'],
24591,Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,Movie,7.28,822,7390,1821,1,Unknown,20-Dec-14,https://myanimelist.net/anime/24591/Youkai_Watch_Movie_1__Tanjou_no_Himitsu_da_Nyan,"['Comedy', 'Kids', 'Supernatural']","['GYAO!', 'BIGFACE']",['OLM']
24603,Xiongmao Monogatari TaoTao,Movie,6.12,34,12822,164,1,Unknown,28-Dec-81,https://myanimelist.net/anime/24603/Xiongmao_Monogatari_TaoTao,"['Fantasy', 'Comedy', 'Kids']",,
24619,Tenkuu Senki Shurato Recaps,Special,6.45,61,11668,255,2,Unknown,"Dec 7, 1989 to Jan 25, 1990",https://myanimelist.net/anime/24619/Tenkuu_Senki_Shurato_Recaps,"['Action', 'Magic', 'Fantasy', 'Shounen']",,['Tatsunoko Production']
24625,Gundam Build Fighters Try,TV,7.44,12846,2613,24224,25,Original,"Oct 8, 2014 to Apr 1, 2015",https://myanimelist.net/anime/24625/Gundam_Build_Fighters_Try,"['Action', 'Sci-Fi', 'Mecha']","['TV Tokyo', 'Sotsu']",['Sunrise']
24627,Yamada-kun to 7-nin no Majo: Mou Hitotsu no Suzaku-sai,OVA,7.57,25707,1640,49093,2,Manga,"Dec 17, 2014 to May 15, 2015",https://myanimelist.net/anime/24627/Yamada-kun_to_7-nin_no_Majo__Mou_Hitotsu_no_Suzaku-sai,"['Comedy', 'Romance', 'School', 'Shounen']",['Kodansha'],['LIDENFILMS']
24629,Koufuku Graffiti,TV,6.83,19873,1593,55847,12,4-koma manga,"Jan 9, 2015 to Mar 27, 2015",https://myanimelist.net/anime/24629/Koufuku_Graffiti,"['Slice of Life', 'Comedy', 'Seinen']","['TBS', 'flying DOG']",['Shaft']
24637,G-On Riders Special,Special,5.67,146,10407,471,1,Original,21-Mar-03,https://myanimelist.net/anime/24637/G-On_Riders_Special,"['Sci-Fi', 'Comedy', 'Ecchi']",,['Shaft']
24641,Baku Ane: Otouto Shibocchau zo! The Animation,OVA,7.5,6163,3187,13968,1,Visual novel,29-Aug-14,https://myanimelist.net/anime/24641/Baku_Ane__Otouto_Shibocchau_zo_The_Animation,['Hentai'],['Pink Pineapple'],['Seven']
24641,Baku Ane: Otouto Shibocchau zo! The Animation,OVA,7.5,6163,3187,13968,1,Visual novel,29-Aug-14,https://myanimelist.net/anime/24641/Baku_Ane__Otouto_Shibocchau_zo_The_Animation,['Hentai'],['Pink Pineapple'],['Seven']
24645,Ai Shoujo Pollyanna Story Specials,Special,6.12,49,11737,255,2,Unknown,"Apr, 2001",https://myanimelist.net/anime/24645/Ai_Shoujo_Pollyanna_Story_Specials,"['Drama', 'Historical', 'Slice of Life']",,['Nippon Animation']
24647,Alps Monogatari: Watashi no Annette Specials,Special,5.69,48,12255,200,2,Unknown,"Apr, 2001",https://myanimelist.net/anime/24647/Alps_Monogatari__Watashi_no_Annette_Specials,"['Slice of Life', 'Drama']",,['Nippon Animation']
24655,Date A Live Movie: Mayuri Judgment,Movie,7.53,38229,1030,79317,1,Light novel,22-Aug-15,https://myanimelist.net/anime/24655/Date_A_Live_Movie__Mayuri_Judgment,"['Harem', 'Romance', 'Sci-Fi']",,['Production IMS']
24663,Dororonpa!,TV,6.25,16,12227,167,115,Unknown,"Apr 8, 1991 to Sep 27, 1991",https://myanimelist.net/anime/24663/Dororonpa,"['Slice of Life', 'Comedy', 'Supernatural']",['TV Asahi'],['Shin-Ei Animation']
24669,Son Gokuu Silk Road wo Tobu!!,Special,5.27,15,13731,115,1,Unknown,17-Jun-82,https://myanimelist.net/anime/24669/Son_Gokuu_Silk_Road_wo_Tobu,"['Adventure', 'Fantasy']","['Tokyo Movie Shinsha', 'Fuji TV']",
24675,Future Card Buddyfight Recap,Special,6.25,105,10843,406,1,Card game,14-Jun-14,https://myanimelist.net/anime/24675/Future_Card_Buddyfight_Recap,['Game'],['Bushiroad'],"['Xebec', 'OLM']"
24677,Gegege no Kitarou: Kitarou Tanjou-hen,Special,5.51,35,12168,192,1,Unknown,1980,https://myanimelist.net/anime/24677/Gegege_no_Kitarou__Kitarou_Tanjou-hen,['Supernatural'],,['Toei Animation']
24679,Flanders no Inu Specials,Special,5.89,45,11954,220,2,Unknown,"Dec 24, 2000 to Dec 31, 2000",https://myanimelist.net/anime/24679/Flanders_no_Inu_Specials,"['Slice of Life', 'Drama']",,['Nippon Animation']
24681,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,Special,6.22,27,13090,148,2,Novel,2001,https://myanimelist.net/anime/24681/Kazoku_Robinson_Hyouryuuki__Fushigi_na_Shima_no_Flone_Specials,"['Slice of Life', 'Adventure', 'Historical', 'Drama']",,['Nippon Animation']
24683,Manzai Taikouki,Movie,5,10,14547,92,1,Unknown,28-Nov-81,https://myanimelist.net/anime/24683/Manzai_Taikouki,"['Comedy', 'Historical', 'Seinen']",['Tokyo Movie Shinsha'],
24687,Mushishi Zoku Shou: Odoro no Michi,Special,8.52,25354,1606,48971,1,Manga,20-Aug-14,https://myanimelist.net/anime/24687/Mushishi_Zoku_Shou__Odoro_no_Michi,"['Adventure', 'Slice of Life', 'Mystery', 'Historical', 'Supernatural', 'Fantasy', 'Seinen']","['Aniplex', 'Kodansha', 'Delfi Sound']",['Artland']
24695,Gokukoku no Brynhildr: Kara Sawagi,Special,6.65,15024,2460,27170,1,Manga,24-Sep-14,https://myanimelist.net/anime/24695/Gokukoku_no_Brynhildr__Kara_Sawagi,"['Comedy', 'Ecchi', 'Harem', 'Sci-Fi', 'Seinen']",['VAP'],['Arms']
24699,Ai Tenchi Muyou!,TV,6.27,5866,2893,19785,50,Original,"Oct 6, 2014 to Dec 26, 2014",https://myanimelist.net/anime/24699/Ai_Tenchi_Muyou,"['Comedy', 'Sci-Fi', 'Shounen']","['VAP', 'AIC']",['AIC Plus+']
24701,Mushishi Zoku Shou 2nd Season,TV,8.83,48727,709,117947,10,Manga,"Oct 19, 2014 to Dec 21, 2014",https://myanimelist.net/anime/24701/Mushishi_Zoku_Shou_2nd_Season,"['Adventure', 'Fantasy', 'Historical', 'Mystery', 'Seinen', 'Slice of Life', 'Supernatural']","['Aniplex', 'Kodansha', 'Delfi Sound']",['Artland']
24703,High School DxD BorN,TV,7.68,190878,188,316023,12,Light novel,"Apr 4, 2015 to Jun 20, 2015",https://myanimelist.net/anime/24703/High_School_DxD_BorN,"['Action', 'Comedy', 'Demons', 'Ecchi', 'Harem', 'Romance', 'School']","['Genco', 'Lantis', 'Fujimi Shobo']",['TNK']
24705,"Ore, Twintail ni Narimasu.",TV,6.69,36670,1011,91693,12,Light novel,"Oct 10, 2014 to Dec 26, 2014",https://myanimelist.net/anime/24705/Ore_Twintail_ni_Narimasu,"['Action', 'Comedy', 'Romance', 'Fantasy', 'School', 'Shounen']","['Pony Canyon', 'TBS', 'DAX Production', 'Daiichikosho', 'Shogakukan']",['Production IMS']
24713,Miss Monochrome The Animation: Soccer-hen,ONA,6.29,3537,5084,6220,1,Original,17-Jun-14,https://myanimelist.net/anime/24713/Miss_Monochrome_The_Animation__Soccer-hen,"['Slice of Life', 'Comedy', 'Sports']",,"['SANZIGEN', 'LIDENFILMS']"
24719,Shinrabanshou: Tenchi Shinmei no Shou,ONA,5.44,71,10721,448,1,Unknown,29-Jun-14,https://myanimelist.net/anime/24719/Shinrabanshou__Tenchi_Shinmei_no_Shou,"['Action', 'Fantasy', 'Shounen']",,['Sunrise']
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,Special,7.31,5508,3430,13940,1,Light novel,26-Oct-11,https://myanimelist.net/anime/24727/Baka_to_Test_to_Shoukanjuu_Ni__Mahou_Hideyoshi_Hideyoshi,"['Comedy', 'Magic']",,['Silver Link.']
24743,Yakin Byoutou Specials,OVA,5.69,265,8995,963,2,Visual novel,"Mar 28, 2003 to Apr 30, 2004",https://myanimelist.net/anime/24743/Yakin_Byoutou_Specials,['Hentai'],['Discovery'],
24751,Akuma no Riddle: Shousha wa Dare? Nukiuchi Test,Special,6.64,13166,2582,25236,1,Manga,22-Nov-14,https://myanimelist.net/anime/24751/Akuma_no_Riddle__Shousha_wa_Dare_Nukiuchi_Test,"['Action', 'Ecchi', 'Comedy', 'Shoujo Ai']",['Pony Canyon'],['Diomedea']
24765,Gakkougurashi!,TV,7.69,102772,365,212322,12,Manga,"Jul 9, 2015 to Sep 24, 2015",https://myanimelist.net/anime/24765/Gakkougurashi,"['Slice of Life', 'Psychological', 'School', 'Horror', 'Mystery']","['Nitroplus', 'NBCUniversal Entertainment Japan']",['Lerche']
24773,Norasco,ONA,4.89,9,13539,136,,Original,"Oct 11, 2013 to ?",https://myanimelist.net/anime/24773/Norasco,"['Slice of Life', 'Comedy']",,['Kachidoki Studio']
24775,Koishite!! Namashi-chan,TV,6,9,13501,151,,Original,"Jan 3, 2015 to ?",https://myanimelist.net/anime/24775/Koishite_Namashi-chan,"['Slice of Life', 'Kids']",,['Kachidoki Studio']
24781,Imawa no Kuni no Alice (OVA),OVA,7.64,10433,2702,22943,3,Manga,"Oct 15, 2014 to Feb 16, 2015",https://myanimelist.net/anime/24781/Imawa_no_Kuni_no_Alice_OVA,"['Action', 'Psychological', 'Supernatural', 'Thriller', 'Shounen']",['Barnum Studio'],"['Silver Link.', 'Connect']"
24785,Awate Tokoya,Music,5.01,55,13267,141,1,Music,"Apr, 1961",https://myanimelist.net/anime/24785/Awate_Tokoya,['Music'],['NHK'],
24789,Shoko Nakagawa Prism Tour Special,Special,5.83,62,11763,244,1,Unknown,"Apr, 2010",https://myanimelist.net/anime/24789/Shoko_Nakagawa_Prism_Tour_Special,['Music'],,['Sunrise']
24791,Boku wa Ou-sama,OVA,5.42,12,14557,92,4,Picture book,21-Jul-96,https://myanimelist.net/anime/24791/Boku_wa_Ou-sama,['Kids'],,['Nippon Animation']
24793,Bloody Bunny,TV,6.04,66,11150,304,26,Other,"Jul 18, 2012 to ?",https://myanimelist.net/anime/24793/Bloody_Bunny,['Comedy'],,['Kachidoki Studio']
24795,Boku wa Ou-sama (TV) Special,Special,6.21,14,14514,90,2,Picture book,"Jun 29, 2013 to Sep 28, 2013",https://myanimelist.net/anime/24795/Boku_wa_Ou-sama_TV_Special,['Kids'],,['Graphinica']
24797,Kubire 3 Shimai,TV,3.5,12,14971,85,7,Unknown,"Apr 1, 2012 to 2012",https://myanimelist.net/anime/24797/Kubire_3_Shimai,['Comedy'],,['Kachidoki Studio']
24803,Tobidasu Ehon 3D,Movie,5.17,6,15058,75,1,Unknown,23-Oct-10,https://myanimelist.net/anime/24803/Tobidasu_Ehon_3D,['Kids'],,['Kachidoki Studio']
24807,Kawaii Cook-san,ONA,4.83,86,12662,181,1,Unknown,2-Mar-11,https://myanimelist.net/anime/24807/Kawaii_Cook-san,['Slice of Life'],,['Kachidoki Studio']
24809,Arigatou Kumanofu,ONA,4.38,21,14091,108,11,Unknown,"Nov 30, 2011 to Jan 21, 2013",https://myanimelist.net/anime/24809/Arigatou_Kumanofu,['Comedy'],,['Kachidoki Studio']
24811,Prison Bear,ONA,3.21,39,13858,136,1,Unknown,21-Nov-11,https://myanimelist.net/anime/24811/Prison_Bear,['Comedy'],,['Kachidoki Studio']
24817,Fantasista Stella,OVA,6.09,219,9431,811,3,Manga,"Sep 18, 2014 to Feb 16, 2015",https://myanimelist.net/anime/24817/Fantasista_Stella,"['Sports', 'Shounen']",,['Xebec']
24819,Spo-chan Taiketsu: Youkai Daikessen,Movie,5.63,16,13345,154,1,Unknown,30-Aug-14,https://myanimelist.net/anime/24819/Spo-chan_Taiketsu__Youkai_Daikessen,['Kids'],['WAO World'],
24821,Isshuukan Friends. Specials,Special,6.82,5256,3592,13857,12,4-koma manga,"Jun 18, 2014 to Nov 19, 2014",https://myanimelist.net/anime/24821/Isshuukan_Friends_Specials,"['Slice of Life', 'School']","['Sentai Filmworks', 'TOHO animation']",['Brain&#039;s Base']
24823,Days,Music,6.8,2131,5705,4163,1,Unknown,13-Jun-14,https://myanimelist.net/anime/24823/Days,['Music'],,
24833,Ansatsu Kyoushitsu,TV,8.22,311270,54,571251,22,Manga,"Jan 10, 2015 to Jun 20, 2015",https://myanimelist.net/anime/24833/Ansatsu_Kyoushitsu,"['Action', 'Comedy', 'School', 'Shounen']","['Dentsu', 'Fuji TV', 'DAX Production', 'BS Fuji', 'Avex Pictures', 'Shueisha']",['Lerche']
24835,Mobile Suit Gundam-san,TV,6.23,2183,5559,4572,13,4-koma manga,"Jul 6, 2014 to Sep 28, 2014",https://myanimelist.net/anime/24835/Mobile_Suit_Gundam-san,"['Comedy', 'Parody', 'Mecha']",,['Sunrise']
24839,X Maiden: Izakaya Tamaki,ONA,4.5,24,13129,162,7,Unknown,"Mar 10, 2014 to Jun 13, 2014",https://myanimelist.net/anime/24839/X_Maiden__Izakaya_Tamaki,['Comedy'],['Lambert'],
24843,Clarinet Kowashichatta,Music,4.83,86,13111,159,1,Music,5-Feb-63,https://myanimelist.net/anime/24843/Clarinet_Kowashichatta,"['Music', 'Kids']",['NHK'],
24845,Nyanfuru,TV,5.64,22,11573,294,,Original,"Feb 22, 2014 to Sep 29, 2016",https://myanimelist.net/anime/24845/Nyanfuru,"['Comedy', 'Music']",,['MMDGP']
24847,Ichigeki Sacchuu!! Hoihoi-san: Legacy,ONA,4.83,259,9847,680,1,Manga,11-Aug-12,https://myanimelist.net/anime/24847/Ichigeki_Sacchuu_Hoihoi-san__Legacy,"['Comedy', 'Sci-Fi']",,['Bridge']
24849,Injutsu no Yakata The Animation,OVA,6.51,930,6856,2542,1,Manga,1-Aug-14,https://myanimelist.net/anime/24849/Injutsu_no_Yakata_The_Animation,['Hentai'],"['MS Pictures', 'BOOTLEG']",
24851,Madonna: Kanjuku Body Collection,OVA,6.65,785,6511,2783,1,Visual novel,1-Aug-14,https://myanimelist.net/anime/24851/Madonna__Kanjuku_Body_Collection,"['Harem', 'Hentai']",['MS Pictures'],
24855,Girlfriend (Kari),TV,6,8096,2419,29601,12,Game,"Oct 13, 2014 to Dec 29, 2014",https://myanimelist.net/anime/24855/Girlfriend_Kari,"['School', 'Slice of Life']","['TV Tokyo', 'VAP', 'Age Global Networks']",['Silver Link.']
24857,Akagaki Genzou: Tokuri no Wakare,Movie,4.42,19,13527,127,1,Original,1924,https://myanimelist.net/anime/24857/Akagaki_Genzou__Tokuri_no_Wakare,['Comedy'],,
24859,Anime Koten Bungaku Kan,OVA,5.21,14,13760,119,6,Unknown,2003 to 2004,https://myanimelist.net/anime/24859/Anime_Koten_Bungaku_Kan,"['Historical', 'Kids']",['Vega Entertainment'],"['Nippon Animation', 'Studio Gallop']"
24861,Akaoni to Aooni no Tango,Music,5.13,130,11917,247,1,Original,5-Dec-77,https://myanimelist.net/anime/24861/Akaoni_to_Aooni_no_Tango,"['Music', 'Kids']",['NHK'],
24865,Amigo Tomodachi,OVA,6.08,12,14036,109,1,Unknown,2000,https://myanimelist.net/anime/24865/Amigo_Tomodachi,"['School', 'Slice of Life']",,
24869,Aoi Umi to Shounen,OVA,4.14,22,12850,138,1,Unknown,"Jul, 1983",https://myanimelist.net/anime/24869/Aoi_Umi_to_Shounen,['Slice of Life'],['Shinano Kikaku'],
24873,Juuou Mujin no Fafnir,TV,6.43,41077,1038,86951,12,Light novel,"Jan 9, 2015 to Mar 27, 2015",https://myanimelist.net/anime/24873/Juuou_Mujin_no_Fafnir,"['Fantasy', 'Harem', 'Romance', 'School']","['TBS', 'Kodansha', 'DAX Production', 'Nippon Columbia', 'Daiichikosho', 'RAY', 'Nichion', 'NichiNare']",['Diomedea']
24875,Barnacle Lou,TV,5.43,14,14171,105,52,Unknown,"Aug 24, 2009 to Nov 18, 2009",https://myanimelist.net/anime/24875/Barnacle_Lou,['Kids'],['Olive Studio'],
24877,Hare Tokidoki Buta,Movie,4.94,16,13738,109,1,Picture book,23-Aug-88,https://myanimelist.net/anime/24877/Hare_Tokidoki_Buta,"['Comedy', 'Kids']",,
24881,Bunbuku Chagama,Movie,5.87,23,12879,146,1,Other,"Jul, 1928",https://myanimelist.net/anime/24881/Bunbuku_Chagama,['Kids'],,
24883,Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi,Special,5.89,9,14334,102,1,Unknown,14-Aug-04,https://myanimelist.net/anime/24883/Chiisai_Sensuikan_ni_Koi_wo_Shita_Dekasugiru_Kujira_no_Hanashi,"['Fantasy', 'Military', 'Kids']",,['Shin-Ei Animation']
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,TV,7.88,42126,1193,78003,12,Manga,"Apr 11, 2015 to Jun 27, 2015",https://myanimelist.net/anime/24893/Sidonia_no_Kishi__Daikyuu_Wakusei_Seneki,"['Action', 'Sci-Fi', 'Space', 'Mecha', 'Seinen']","['Starchild Records', 'Mainichi Broadcasting System', 'Kodansha', 'Studio Mausu']",['Polygon Pictures']
